ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 2 name,Attribute 2 value(s),Attribute 3 name,Attribute 3 value(s),Attribute 4 name,Attribute 4 value(s),Attribute 5 name,Attribute 5 value(s),Meta: _wpcom_is_markdown,Download 1 name,Download 1 URL,Download 2 name,Download 2 URL
41,variation,,Bruno Compete Hoodie-M-Blue,1,0,visible,,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p> <p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,63,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,http://eimages.valtim.com/acme-images/product/m/h/mh03-blue_main.jpg,,,MH03,,,,,,,Size,M,Color,Blue,,,,,,,,,,,
42,variation,,Bruno Compete Hoodie-M-Green,1,0,visible,,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p> <p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,63,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,http://eimages.valtim.com/acme-images/product/m/h/mh03-green_main.jpg,,,MH03,,,,,,,Size,M,Color,Green,,,,,,,,,,,
37,variation,,Bruno Compete Hoodie-S-Black,1,0,visible,,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p> <p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,63,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/h/mh03-black_main.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh03-black_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh03-black_back.jpg",,,MH03,,,,,,,Size,S,Color,Black,,,,,,,,,,,
38,variation,,Bruno Compete Hoodie-S-Blue,1,0,visible,,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p> <p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,63,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,http://eimages.valtim.com/acme-images/product/m/h/mh03-blue_main.jpg,,,MH03,,,,,,,Size,S,Color,Blue,,,,,,,,,,,
39,variation,,Bruno Compete Hoodie-S-Green,1,0,visible,,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p> <p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,63,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,http://eimages.valtim.com/acme-images/product/m/h/mh03-green_main.jpg,,,MH03,,,,,,,Size,S,Color,Green,,,,,,,,,,,
46,variation,,Bruno Compete Hoodie-XL-Black,1,0,visible,,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p> <p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,63,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/h/mh03-black_main.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh03-black_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh03-black_back.jpg",,,MH03,,,,,,,Size,XL,Color,Black,,,,,,,,,,,
47,variation,,Bruno Compete Hoodie-XL-Blue,1,0,visible,,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p> <p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,63,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,http://eimages.valtim.com/acme-images/product/m/h/mh03-blue_main.jpg,,,MH03,,,,,,,Size,XL,Color,Blue,,,,,,,,,,,
48,variation,,Bruno Compete Hoodie-XL-Green,1,0,visible,,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p> <p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,63,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,http://eimages.valtim.com/acme-images/product/m/h/mh03-green_main.jpg,,,MH03,,,,,,,Size,XL,Color,Green,,,,,,,,,,,
34,variation,,Bruno Compete Hoodie-XS-Black,1,0,visible,,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p> <p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,63,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/h/mh03-black_main.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh03-black_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh03-black_back.jpg",,,MH03,,,,,,,Size,XS,Color,Black,,,,,,,,,,,
35,variation,,Bruno Compete Hoodie-XS-Blue,1,0,visible,,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p> <p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,63,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,http://eimages.valtim.com/acme-images/product/m/h/mh03-blue_main.jpg,,,MH03,,,,,,,Size,XS,Color,Blue,,,,,,,,,,,
36,variation,,Bruno Compete Hoodie-XS-Green,1,0,visible,,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p> <p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,63,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,http://eimages.valtim.com/acme-images/product/m/h/mh03-green_main.jpg,,,MH03,,,,,,,Size,XS,Color,Green,,,,,,,,,,,
65,variable,MH04,Frankie  Sweatshirt,1,0,visible,This is a variable product called a Frankie  Sweatshirt,<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p> <p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>,,,,,1,0,0,0,,,,,1,,,60,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/h/mh04-green_main.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh04-green_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh04-green_back.jpg",,,,,,,,,,Size,XS|S|M|L|XL,Color,Green|White|Yellow,,,,,,,,,,,
59,variation,,Frankie  Sweatshirt-L-Green,1,0,visible,,<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p> <p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>,,,,,1,100,0,0,1,,,,1,,,60,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/h/mh04-green_main.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh04-green_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh04-green_back.jpg",,,MH04,,,,,,,Size,L,Color,Green,,,,,,,,,,,
60,variation,,Frankie  Sweatshirt-L-White,1,0,visible,,<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p> <p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>,,,,,1,100,0,0,1,,,,1,,,60,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,http://eimages.valtim.com/acme-images/product/m/h/mh04-white_main.jpg,,,MH04,,,,,,,Size,L,Color,White,,,,,,,,,,,
61,variation,,Frankie  Sweatshirt-L-Yellow,1,0,visible,,<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p> <p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>,,,,,1,100,0,0,1,,,,1,,,60,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,http://eimages.valtim.com/acme-images/product/m/h/mh04-yellow_main.jpg,,,MH04,,,,,,,Size,L,Color,Yellow,,,,,,,,,,,
56,variation,,Frankie  Sweatshirt-M-Green,1,0,visible,,<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p> <p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>,,,,,1,100,0,0,1,,,,1,,,60,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/h/mh04-green_main.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh04-green_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh04-green_back.jpg",,,MH04,,,,,,,Size,M,Color,Green,,,,,,,,,,,
57,variation,,Frankie  Sweatshirt-M-White,1,0,visible,,<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p> <p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>,,,,,1,100,0,0,1,,,,1,,,60,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,http://eimages.valtim.com/acme-images/product/m/h/mh04-white_main.jpg,,,MH04,,,,,,,Size,M,Color,White,,,,,,,,,,,
58,variation,,Frankie  Sweatshirt-M-Yellow,1,0,visible,,<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p> <p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>,,,,,1,100,0,0,1,,,,1,,,60,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,http://eimages.valtim.com/acme-images/product/m/h/mh04-yellow_main.jpg,,,MH04,,,,,,,Size,M,Color,Yellow,,,,,,,,,,,
53,variation,,Frankie  Sweatshirt-S-Green,1,0,visible,,<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p> <p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>,,,,,1,100,0,0,1,,,,1,,,60,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/h/mh04-green_main.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh04-green_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh04-green_back.jpg",,,MH04,,,,,,,Size,S,Color,Green,,,,,,,,,,,
54,variation,,Frankie  Sweatshirt-S-White,1,0,visible,,<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p> <p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>,,,,,1,100,0,0,1,,,,1,,,60,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,http://eimages.valtim.com/acme-images/product/m/h/mh04-white_main.jpg,,,MH04,,,,,,,Size,S,Color,White,,,,,,,,,,,
55,variation,,Frankie  Sweatshirt-S-Yellow,1,0,visible,,<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p> <p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>,,,,,1,100,0,0,1,,,,1,,,60,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,http://eimages.valtim.com/acme-images/product/m/h/mh04-yellow_main.jpg,,,MH04,,,,,,,Size,S,Color,Yellow,,,,,,,,,,,
62,variation,,Frankie  Sweatshirt-XL-Green,1,0,visible,,<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p> <p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>,,,,,1,100,0,0,1,,,,1,,,60,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/h/mh04-green_main.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh04-green_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh04-green_back.jpg",,,MH04,,,,,,,Size,XL,Color,Green,,,,,,,,,,,
63,variation,,Frankie  Sweatshirt-XL-White,1,0,visible,,<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p> <p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>,,,,,1,100,0,0,1,,,,1,,,60,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,http://eimages.valtim.com/acme-images/product/m/h/mh04-white_main.jpg,,,MH04,,,,,,,Size,XL,Color,White,,,,,,,,,,,
64,variation,,Frankie  Sweatshirt-XL-Yellow,1,0,visible,,<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p> <p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>,,,,,1,100,0,0,1,,,,1,,,60,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,http://eimages.valtim.com/acme-images/product/m/h/mh04-yellow_main.jpg,,,MH04,,,,,,,Size,XL,Color,Yellow,,,,,,,,,,,
50,variation,,Frankie  Sweatshirt-XS-Green,1,0,visible,,<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p> <p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>,,,,,1,100,0,0,1,,,,1,,,60,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/h/mh04-green_main.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh04-green_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh04-green_back.jpg",,,MH04,,,,,,,Size,XS,Color,Green,,,,,,,,,,,
51,variation,,Frankie  Sweatshirt-XS-White,1,0,visible,,<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p> <p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>,,,,,1,100,0,0,1,,,,1,,,60,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,http://eimages.valtim.com/acme-images/product/m/h/mh04-white_main.jpg,,,MH04,,,,,,,Size,XS,Color,White,,,,,,,,,,,
52,variation,,Frankie  Sweatshirt-XS-Yellow,1,0,visible,,<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p> <p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>,,,,,1,100,0,0,1,,,,1,,,60,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,http://eimages.valtim.com/acme-images/product/m/h/mh04-yellow_main.jpg,,,MH04,,,,,,,Size,XS,Color,Yellow,,,,,,,,,,,
81,variable,MH05,Hollister Backyard Sweatshirt,1,0,visible,This is a variable product called a Hollister Backyard Sweatshirt,"<p>Kick off your weekend in the Hollister Backyard Sweatshirt. Whether you're raking leaves or flipping burgers, this comfy layer blocks the bite of the crisp autumn air. Puffy thick from hood to hem, it traps heat against your core.</p> <p>&bull; Cream crewneck sweatshirt with navy sleeves/trim.<br />&bull; Relaxed fit. <br />&bull; Ribbed cuffs and hem. <br />&bull; Machine wash/dry.</p>",,,,,1,0,0,0,,,,,1,,,52,Clothing>Men>Tops>Hoodies & Sweatshirts,,,"http://eimages.valtim.com/acme-images/product/m/h/mh05-white_main.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh05-white_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh05-white_back.jpg",,,,,,,,,,Size,XS|S|M|L|XL,Color,Green|Red|White,,,,,,,,,,,
